word;frequency;cobertura;word_order
be;0.0727;0.0727;1
do;0.0450;0.1178;2
you;0.0439;0.1617;3
I;0.0312;0.1928;4
what;0.0300;0.2229;5
a;0.0266;0.2494;6
not;0.0266;0.276;7
go;0.0254;0.3014;8
that;0.0242;0.3256;9
it;0.0242;0.3499;10
and;0.0242;0.3741;11
in;0.0185;0.3926;12
they;0.0173;0.4099;13
big;0.0173;0.4273;14
the;0.0162;0.4434;15
no;0.0162;0.4596;16
there;0.0150;0.4746;17
know;0.0150;0.4896;18
get;0.0127;0.5023;19
them;0.0127;0.515;20
well;0.0104;0.5254;21
have;0.0092;0.5346;22
then;0.0081;0.5427;23
on;0.0069;0.5497;24
like;0.0069;0.5566;25
one;0.0069;0.5635;26
for;0.0069;0.5704;27
eat;0.0069;0.5774;28
how;0.0058;0.5831;29
all;0.0058;0.5889;30
of;0.0058;0.5947;31
yes;0.0058;0.6005;32
my;0.0058;0.6062;33
would;0.0058;0.612;34
out;0.0058;0.6178;35
me;0.0058;0.6236;36
we;0.0058;0.6293;37
come;0.0046;0.6339;38
some;0.0046;0.6386;39
put;0.0046;0.6432;40
this;0.0035;0.6467;41
to;0.0035;0.6501;42
now;0.0035;0.6536;43
dog;0.0035;0.657;44
can;0.0035;0.6605;45
will;0.0035;0.664;46
up;0.0035;0.6674;47
day;0.0023;0.6697;48
but;0.0023;0.6721;49
thing;0.0023;0.6744;50
tell;0.0023;0.6767;51
play;0.0023;0.679;52
just;0.0023;0.6813;53
sea;0.0012;0.6824;54
when;0.0012;0.6836;55
house;0.0012;0.6848;56
or;0.0012;0.6859;57
want;0.0012;0.6871;58
picture;0.0012;0.6882;59
favorite;0.0012;0.6894;60
think;0.0012;0.6905;61
your;0.0012;0.6917;62
outside;0.0012;0.6928;63
at;0.0012;0.694;64
with;0.0012;0.6952;65
from;0.0012;0.6963;66
very;0.0012;0.6975;67
